Year,Composer,Lyricist,Song,Lyrics,Decade,Composer_first_name,Composer_last_name,Lyricist_first_name,Lyricist_last_name
1995,عمرو دياب,عادل عمر,حاولت,"['حاولت', 'حاولت', 'ابعد', 'بعيد', 'عرفتش', 'حاولت', 'حاولت', 'انسي', 'قدرتش', 'حاولت', 'كتير', 'قلبي', 'بكي', 'وجنني', 'حاولت', 'كتير', 'قلبي', 'بكي', 'وجنني', 'وتوهني', 'ليل', 'اللوم', 'وزاد', 'اللوم', 'اكون', 'غلطان', 'غلطان', 'داري', 'الحب', 'بيداري', 'حاولت', 'اسمع', 'كلام', 'قلبي', 'كلام', 'قلبي', 'فهمتش', 'حاولت', 'كتير', 'قلبي', 'كلمني', 'لامني', 'كلام', 'وظنون', 'اتاري', 'قلبي', 'حبك', 'موت', 'ياعمري', 'ياعمري', 'حاولت', 'حاولت', 'ابعد', 'بعيد', 'ومعرفتش', 'حاولت', 'حاولت', 'انسي', 'ومقدرتش', 'حاولت', 'كتير', 'قلبي', 'بكي', 'وجنني', 'وتوهني', 'ليل', 'اللوم', 'وزاد', 'اللوم', 'اكون', 'مشتاق', 'مشتاق', 'وقلبي', 'البعد', 'ذنبي', 'حاولت', 'اهرب', 'بعيد', 'واعيش', 'وقلبي', 'حاولت', 'كتير', 'قلبي', 'لاكلمني', 'لامني', 'كلام', 'وظنون', 'اتاري', 'قلبي', 'حبك', 'موت', 'ياعمري', 'ياعمري', 'حاولت', 'حاولت', 'ابعد', 'بعيد', 'عرفتش', 'حاولت', 'حاولت', 'انسي', 'قدرتش', 'حاولت', 'كتير', 'قلبي', 'بكي', 'وجنني', 'وتوهني', 'ليل', 'اللوم', 'وزاد', 'اللوم']",Late 1990s,عمرو,دياب,عادل,عمر
1998,عمرو طنطاوي,عبد المنعم طه,عودوني,"['عشت', 'عمري', 'جيتلي', 'عشته', 'عشت', 'عمري', 'جيتلي', 'عشته', 'عودوني', 'عودوني', 'احبك', 'عودوني', 'عودوني', 'وعلموني', 'هواك', 'عودوني', 'عودوني', 'احبك', 'عودوني', 'عودوني', 'وعلموني', 'هواك', 'قلب', 'حاسس', 'بيك', 'قلبي', 'العاشق', 'دايب', 'قلب', 'حاسس', 'بيك', 'قلبي', 'العاشق', 'دايب', 'عودوني', 'عودوني', 'احبك', 'عودوني', 'عودوني', 'وعلموني', 'هواك', 'عودوني', 'عودوني', 'احبك', 'عودوني', 'عودوني', 'عودوني', 'احبك', 'عودوني', 'بخاطري', 'لاقي', 'حلول', 'غصب', 'عيوني', 'عودتني', 'اقول', 'بخاطري', 'لاقي', 'حلول', 'غصب', 'عيوني', 'عودتني', 'اقول', 'عودوني', 'عودوني', 'احبك', 'عودوني', 'عودوني', 'وعلموني', 'هواك', 'عودوني', 'عودوني', 'احبك', 'عودوني', 'عودوني', 'عودوني', 'احبك', 'عودوني', 'عودوني', 'عودوني', 'احبك', 'عودوني', 'عودوني', 'وعلموني', 'هواك', 'عودوني', 'عودوني', 'احبك', 'عودوني', 'عودوني', 'وعلموني', 'هواك', 'عودوني', 'عودوني', 'احبك', 'عودوني', 'عودوني', 'وعلموني', 'هواك', 'عودوني', 'عودوني', 'احبك', 'عودوني', 'عودوني', 'وعلموني', 'هواك', 'عودوني', 'عودوني', 'احبك', 'عودوني', 'عودوني', 'وعلموني', 'هواك']",Late 1990s,عمرو,طنطاوي,عبد,المنعم طه
1998,عمرو طنطاوي,عبد المنعم طه,خلصت فيك كل الكلام,"['خلصت', 'الكلام', 'معلم', 'القلب', 'الغرام', 'خلصت', 'الكلام', 'معلم', 'القلب', 'الغرام', 'قلبك', 'ناداني', 'رجعني', 'دوب', 'حناني', 'هواك', 'قلبك', 'ناداني', 'رجعني', 'دوب', 'حناني', 'هواك', 'خلصت', 'الكلام', 'معلم', 'القلب', 'الغرام', 'خلصت', 'الكلام', 'معلم', 'القلب', 'الغرام', 'حبيت', 'ملامحك', 'نظره', 'واحده', 'شفتها', 'حبيت', 'ملامحك', 'نظره', 'واحده', 'شفتها', 'عمري', 'بهواك', 'ابتدي', 'نسمه', 'الندي', 'احلي', 'غنوه', 'قلتها', 'خلصت', 'الكلام', 'معلم', 'القلب', 'الغرام', 'خلصت', 'الكلام', 'معلم', 'القلب', 'الغرام', 'حسيت', 'بحبك', 'قلتها', 'وسمعت', 'ردها', 'حسيت', 'بحبك', 'قلتها', 'وسمعت', 'ردها', 'شوقي', 'قلبي', 'مصدقه', 'قلبك', 'صدقه', 'احلي', 'غنوه', 'قلتها', 'خلصت', 'الكلام', 'معلم', 'القلب', 'الغرام', 'خلصت', 'الكلام', 'معلم', 'القلب', 'الغرام', 'خلصت', 'الكلام', 'معلم', 'القلب', 'الغرام', 'خلصت', 'الكلام', 'معلم', 'القلب', 'الغرام', 'قلبك', 'ناداني', 'رجعني', 'دوب', 'حناني', 'هواك', 'قلبك', 'ناداني', 'رجعني', 'دوب', 'حناني', 'هواك', 'خلصت', 'الكلام', 'معلم', 'القلب', 'الغرام', 'خلصت', 'الكلام', 'معلم', 'القلب', 'الغرام', 'خلصت', 'الكلام', 'معلم', 'القلب', 'الغرام', 'خلصت', 'الكلام', 'معلم', 'القلب', 'الغرام', 'خلصت', 'الكلام', 'معلم', 'القلب', 'الغرام']",Late 1990s,عمرو,طنطاوي,عبد,المنعم طه
1998,صالح أبو الدهب,مصطفى كامل,الملاك البرىء,"['ادي', 'الملاك', 'البريء', 'قلب', 'طيب', 'قوي', 'ادي', 'كسرلي', 'قلبي', 'القوي', 'وادي', 'الملاك', 'البريء', 'قلب', 'طيب', 'قوي', 'ادي', 'كسرلي', 'قلبي', 'القوي', 'ليلي', 'قمري', 'روحي', 'عمري', 'سلمت', 'امري', 'ليلي', 'قمري', 'روحي', 'عمري', 'سلمت', 'امري', 'واحنا', 'نص', 'الطريق', 'قلبه', 'عليا', 'قوي', 'ادي', 'الملاك', 'البريء', 'قلب', 'طيب', 'قوي', 'ادي', 'كسرلي', 'قلبي', 'القوي', 'ادي', 'الحب', 'وعدني', 'حالف', 'يفارق', 'حضني', 'ادي', 'اعز', 'واغلي', 'ليا', 'احن', 'الدنيا', 'عليا', 'عندوش', 'قلب', 'وضمير', 'ادي', 'طول', 'الزمان', 'نبعنا', 'بيرتوي', 'وادي', 'الملاك', 'البريء', 'قلب', 'طيب', 'قوي', 'ادي', 'كسرلي', 'قلبي', 'القوي', 'ادي', 'قلبي', 'وادي', 'ياعيني', 'عمري', 'اديته', 'سنيني', 'ادي', 'ندمان', 'حبه', 'الشوق', 'سقيته', 'لقلبه', 'حياتنا', 'سوا', 'ادي', 'طول', 'الزمان', 'نبعنا', 'بيرتوي', 'وادي', 'الملاك', 'البريء', 'قلب', 'طيب', 'قوي', 'ادي', 'كسرلي', 'قلبي', 'القوي', 'وادي', 'الملاك', 'البريء', 'قلب', 'طيب', 'قوي', 'ادي', 'كسرلي', 'قلبي', 'القوي', 'ليلي', 'قمري', 'روحي', 'عمري', 'سلمت', 'امري', 'ليلي', 'قمري', 'روحي', 'عمري', 'سلمت', 'امري', 'واحنا', 'نص', 'الطريق', 'قلبه', 'عليا', 'قوي']",Late 1990s,صالح,أبو الدهب,مصطفى,كامل
1998,إبراهيم فهمي,عادل عمر,إنت ياللي بحبك,"['الفراق', 'نار', 'والبعاد', 'نار', 'ياللي', 'بحبك', 'بحبك', 'ياللي', 'حبيبي', 'ياللي', 'واحشني', 'واحشني', 'ياللي', 'نصيبي', 'نصيبي', 'نصيبي', 'الفراق', 'نار', 'والبعاد', 'نار', 'الفراق', 'نار', 'والبعاد', 'نار', 'ياللي', 'بحبك', 'بحبك', 'ياللي', 'حبيبي', 'حبيبي', 'حبيبي', 'ياللي', 'قلبي', 'اشتاقلك', 'اشتاقلك', 'زماني', 'زماني', 'زماني', 'فين', 'بندهلك', 'بندهلك', 'هنبعد', 'الفراق', 'نار', 'والبعاد', 'نار', 'الفراق', 'نار', 'والبعاد', 'نار', 'ياللي', 'بحبك', 'بحبك', 'ياللي', 'حبيبي', 'حبيبي', 'حبيبي', 'هصدق', 'قلب', 'ندالي', 'ندالي', 'ندالي', 'ياللي', 'قلبي', 'تاه', 'بقاله', 'ليالي', 'ليالي', 'الفراق', 'نار', 'والبعاد', 'نار', 'الفراق', 'نار', 'والبعاد', 'نار', 'ياللي', 'بحبك', 'بحبك', 'ياللي', 'حبيبي', 'حبيبي', 'حبيبي', 'ياللي', 'واحشني', 'واحشني', 'ياللي', 'نصيبي', 'نصيبي', 'نصيبي', 'الفراق', 'نار', 'والبعاد', 'نار', 'الفراق', 'نار', 'والبعاد', 'نار', 'الفراق', 'نار', 'والبعاد', 'نار', 'الفراق', 'نار', 'والبعاد', 'نار', 'الفراق', 'نار', 'والبعاد', 'نار']",Late 1990s,إبراهيم,فهمي,عادل,عمر
1998,حسن دنيا,أحمد شتا,ناري,"['ناري', 'ناري', 'والحنين', 'القلب', 'نار', 'ناري', 'ناري', 'والبعاد', 'والشوق', 'مرار', 'ناري', 'ناري', 'والحنين', 'القلب', 'نار', 'ناري', 'ناري', 'البعاد', 'والشوق', 'مرار', 'حبيبه', 'والله', 'زينه', 'العيون', 'حبيبه', 'عمري', 'علشانك', 'يهون', 'حبيبه', 'والله', 'زينه', 'العيون', 'حبيبه', 'عمري', 'علشانك', 'يهون', 'قلبي', 'بيناديكي', 'ليل', 'نهار', 'ناري', 'ناري', 'والحنين', 'القلب', 'نار', 'ناري', 'ناري', 'والبعاد', 'والشوق', 'مرار', 'قلبي', 'خدني', 'بعيد', 'واتولدل', 'جديد', 'كلمه', 'قلتها', 'عيشتها', 'رددتها', 'وفضلت', 'اعيد', 'حبيبه', 'والله', 'زينه', 'العيون', 'حبيبه', 'عمري', 'علشانك', 'يهون', 'حبيبه', 'والله', 'زينه', 'العيون', 'حبيبه', 'عمري', 'علشانك', 'يهون', 'قلبي', 'بيناديكي', 'ليل', 'نهار', 'ناري', 'ناري', 'والحنين', 'القلب', 'نار', 'ناري', 'ناري', 'البعاد', 'والشوق', 'مرار', 'اقولك', 'قلبي', 'داب', 'بعادك', 'عذاب', 'حبيبتي', 'اشتقتلك', 'وندهتلك', 'وبعتلك', 'قلبي', 'جواب', 'حبيبه', 'والله', 'زينه', 'العيون', 'حبيبه', 'عمري', 'علشانك', 'يهون', 'حبيبه', 'والله', 'زينه', 'العيون', 'حبيبه', 'عمري', 'علشانك', 'يهون', 'قلبي', 'بيناديكي', 'ليل', 'نهار', 'ناري', 'ناري', 'والحنين', 'القلب', 'نار', 'ناري', 'ناري', 'البعاد', 'والشوق', 'مرار', 'ناري', 'ناري', 'والحنين', 'القلب', 'نار', 'ناري', 'ناري', 'البعاد', 'والشوق', 'مرار']",Late 1990s,حسن,دنيا,أحمد,شتا
1998,عمرو دياب,مجدي النجار,ليالي العمر,"['ليالي', 'العمر', 'كنتش', 'داري', 'جرالي', 'كنتش', 'داري', 'جرالي', 'ليالي', 'ليالي', 'ليالي', 'العمر', 'كنتش', 'داري', 'جرالي', 'كنتش', 'داري', 'جرالي', 'ليالي', 'ليالي', 'الدنيا', 'خدتني', 'عينيك', 'ودتني', 'لحلم', 'بعيد', 'جيت', 'وكتبت', 'لقلبي', 'حبك', 'عمر', 'جديد', 'الدنيا', 'خدتني', 'عينيك', 'ودتني', 'لحلم', 'بعيد', 'جيت', 'وكتبت', 'لقلبي', 'حبك', 'عمر', 'جديد', 'خليتني', 'احب', 'الدنيا', 'واعيش', 'حلم', 'جديد', 'خليتني', 'احب', 'الدنيا', 'واعيش', 'حلم', 'جديد', 'ليالي', 'العمر', 'كنتش', 'داري', 'جرالي', 'كنتش', 'داري', 'جرالي', 'ليالي', 'ليالي', 'ليالي', 'العمر', 'كنتش', 'داري', 'جرالي', 'كنتش', 'داري', 'جرالي', 'ليالي', 'ليالي', 'دلوقتي', 'بعيش', 'حياتي', 'اجمل', 'قصه', 'حب', 'جديد', 'فرحه', 'قلبي', 'بحبك', 'فرحه', 'طفل', 'بيحلم', 'ليله', 'العيد', 'ياحبيبي', 'بعيش', 'حياتي', 'اجمل', 'قصه', 'حب', 'جديد', 'فرحه', 'قلبي', 'بحبك', 'فرحه', 'طفل', 'بيحلم', 'ليله', 'العيد', 'خليتني', 'احب', 'الدنيا', 'واعيش', 'حلم', 'جديد', 'خليتني', 'احب', 'الدنيا', 'واعيش', 'حلم', 'جديد', 'ليالي', 'العمر', 'كنتش', 'داري', 'جرالي', 'كنتش', 'داري', 'جرالي', 'ليالي', 'ليالي', 'ليالي', 'العمر', 'كنتش', 'داري', 'جرالي', 'كنتش', 'داري', 'جرالي', 'ليالي', 'ليالي', 'ليالي', 'العمر', 'كنتش', 'داري', 'جرالي', 'كنتش', 'داري', 'جرالي', 'ليالي', 'ليالي', 'ليالي', 'العمر', 'كنتش', 'داري', 'جرالي', 'كنتش', 'داري', 'جرالي', 'ليالي', 'ليالي', 'ليالي', 'العمر', 'كنتش', 'داري', 'جرالي', 'كنتش', 'داري', 'جرالي', 'ليالي', 'ليالي', 'ليالي', 'العمر', 'كنتش', 'داري', 'جرالي', 'كنتش', 'داري', 'جرالي', 'ليالي', 'ليالي']",Late 1990s,عمرو,دياب,مجدي,النجار
1998,رياض الهمشري,مدحت العدل,ملك إيديك,"['ملك', 'ايديك', 'اسهر', 'ليك', 'عمري', 'وروحي', 'لعينيك', 'سنيني', 'شوقي', 'حنيني', 'حاجه', 'بتغلي', 'ملك', 'ايديك', 'اسهر', 'ليك', 'عمري', 'وروحي', 'لعينيك', 'سنيني', 'شوقي', 'حنيني', 'حاجه', 'بتغلي', 'قالوا', 'اختار', 'جنه', 'ونار', 'اخترت', 'نارك', 'بيهوي', 'وقلبه', 'يرق', 'يختارك', 'صوتك', 'صورتك', 'ضحكك', 'سيرتك', 'هوايا', 'حياتي', 'تبقي', 'حياتي', 'صوتك', 'صورتك', 'ضحكك', 'سيرتك', 'هوايا', 'حياتي', 'تبقي', 'حياتي', 'اديت', 'لحياتي', 'معاني', 'خدت', 'قلبي', 'لعالم', 'قالوا', 'اختار', 'جنه', 'ونار', 'اخترت', 'نارك', 'بيهوي', 'وقلبه', 'يرق', 'يختارك', 'ياما', 'قلوب', 'وعيون', 'شغلتني', 'قابلتك', 'يادوب', 'نظره', 'وسحرتني', 'لقتني', 'بحبك', 'ايوه', 'بحبك', 'ياما', 'قلوب', 'وعيون', 'شغلتني', 'قابلتك', 'يادوب', 'نظره', 'وسحرتني', 'لقتني', 'بحبك', 'ايوه', 'بحبك', 'اشوفك', 'خيالي', 'ملامحك', 'والله', 'غالي', 'قالوا', 'اختار', 'جنه', 'ونار', 'اخترت', 'نارك', 'بيهوي', 'وقلبه', 'يرق', 'يختارك', 'قالوا', 'اختار', 'جنه', 'ونار', 'اخترت', 'نارك', 'بيهوي', 'وقلبه', 'يرق', 'يختارك', 'ملك', 'ايديك', 'اسهر', 'ليك', 'عمري', 'وروحي', 'لعينيك', 'ملك', 'ايديك', 'اسهر', 'ليك', 'عمري', 'وروحي', 'لعينيك', 'ملك', 'ايديك', 'اسهر', 'ليك', 'عمري', 'وروحي', 'لعينيك', 'ملك', 'ايديك', 'اسهر', 'ليك', 'عمري', 'وروحي', 'لعينيك', 'ملك', 'ايديك', 'اسهر', 'ليك']",Late 1990s,رياض,الهمشري,مدحت,العدل
1998,محمد رحيم,محمد رفاعي,وغلاوتك,"['وغلاوتك', 'وحلاوتك', 'والشوق', 'مالوهش', 'حدود', 'بصراحه', 'مغرم', 'بعنيكي', 'السود', 'وغلاوتك', 'وحلاوتك', 'والشوق', 'مالوهش', 'حدود', 'بصراحه', 'مغرم', 'بعنيكي', 'السود', 'قلبي', 'المفتون', 'مجنون', 'بيكي', 'غنوه', 'بغنيكي', 'قلبي', 'المفتون', 'مجنون', 'بيكي', 'غنوه', 'بغنيكي', 'قلبي', 'لقلبك', 'طوالي', 'وادي', 'شوقي', 'الهايم', 'حواليكي', 'وغلاوتك', 'وحلاوتك', 'والشوق', 'مالوهش', 'حدود', 'بصراحه', 'مغرم', 'بعنيكي', 'السود', 'بحلم', 'وبقول', 'طول', 'روحي', 'هنايا', 'ويا', 'فرحه', 'روحي', 'بحلم', 'وبقول', 'طول', 'روحي', 'هنايا', 'ويا', 'فرحه', 'روحي', 'بوهبل', 'عمري', 'واحساسي', 'وبسر', 'هوانا', 'اوعي', 'تبوحي', 'وغلاوتك', 'وحلاوتك', 'والشوق', 'مالوهش', 'حدود', 'بصراحه', 'مغرم', 'بعنيكي', 'السود', 'وغلاوتك', 'وحلاوتك', 'والشوق', 'مالوهش', 'حدود', 'بصراحه', 'مغرم', 'بعنيكي', 'السود', 'وغلاوتك', 'وحلاوتك', 'والشوق', 'مالوهش', 'حدود', 'بصراحه', 'مغرم', 'بعنيكي', 'السود']",Late 1990s,محمد,رحيم,محمد,رفاعي
2011,عمرو دياب,تامر حسين,بناديك تعالى,"['بناديك', 'تعالي', 'بناديك', 'تعالي', 'بناديك', 'تعالي', 'بناديك', 'تعالي', 'بناديك', 'تعالي', 'بناديك', 'تعالي', 'يحلو', 'العمر', 'بيك', 'بناديك', 'تعالي', 'بناديك', 'تعالي', 'شايف', 'احلامي', 'مغيرني', 'بقي', 'يشوفني', 'يسالني', 'بحب', 'جديد', 'مغيرني', 'وشوقي', 'ليك', 'مغلبني', 'مواعيد', 'بناديك', 'تعالي', 'بناديك', 'تعالي', 'يحلو', 'العمر', 'بيك', 'بناديك', 'تعالي', 'بناديك', 'تعالي', 'شايف', 'احلامي', 'تصدقني', 'اتعودت', 'قربك', 'وخدت', 'وصدقني', 'دلوقتي', 'قدري', 'اقرب', 'ليك', 'بناديك', 'تعالي', 'بناديك', 'تعالي', 'يحلو', 'العمر', 'بيك', 'بناديك', 'تعالي', 'بناديك', 'تعالي', 'شايف', 'احلامي', 'لمس', 'قلبي', 'بكلمه', 'عينيه', 'قالتهالي', 'ندهت', 'بدري', 'راسمله', 'صوره', 'خيالي', 'وشوفتها', 'بناديك', 'تعالي', 'بناديك', 'تعالي', 'بناديك', 'تعالي', 'بناديك', 'تعالي', 'بناديك', 'تعالي', 'بناديك', 'تعالي', 'يحلو', 'العمر', 'بيك', 'بناديك', 'تعالي', 'بناديك', 'تعالي', 'شايف', 'احلامي', 'بناديك', 'تعالي']",Early 2010s,عمرو,دياب,تامر,حسين
